Date,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedAllDoses,CombinedAllDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative,Cases_per_100
2021-08-10,50-64,1163,911218,755,847099,81,89989,1999,1523111,836,812951,12.91
2021-10-16,12-17,310,337978,475,305955,0,127,0,152704,0,78216,14.96
2021-10-17,12-17,207,338185,310,306265,0,127,0,152704,0,78216,14.74
2021-10-18,12-17,375,338560,589,306854,1,128,965,153669,590,78806,15.05
2021-10-19,12-17,305,338865,454,307308,0,128,0,153669,0,78806,14.11
2021-10-20,12-17,342,339207,454,307762,0,128,0,153669,0,78806,13.98
2021-10-21,12-17,382,339589,523,308285,0,128,0,153669,0,78806,13.5
2021-10-22,12-17,411,340000,649,308934,1,129,1061,154730,650,79456,13.44
2021-10-23,12-17,297,340297,415,309349,0,129,0,154730,0,79456,13.07
2021-10-24,12-17,189,340486,264,309613,1,130,454,155184,265,79721,12.6
2021-10-25,12-17,338,340824,425,310038,0,130,0,155184,0,79721,12.72
2021-10-26,12-17,306,341130,368,310406,0,130,0,155184,0,79721,12.76
2021-10-27,12-17,314,341444,358,310764,0,130,0,155184,0,79721,12.43
2021-10-28,12-17,320,341764,348,311112,0,130,0,155184,0,79721,12.54
2021-10-29,12-17,342,342106,534,311646,0,130,0,155184,0,79721,12.45
2021-10-30,12-17,237,342343,333,311979,1,131,571,155755,334,80055,12.26
2021-10-31,12-17,155,342498,189,312168,0,131,0,155755,0,80055,12.11
2021-11-01,12-17,304,342802,417,312585,1,132,722,156477,418,80473,11.83
2021-11-02,12-17,280,343082,303,312888,0,132,0,156477,0,80473,11.75
2021-11-03,12-17,318,343400,349,313237,2,134,669,157146,351,80824,11.45
2021-11-04,12-17,288,343688,356,313593,0,134,0,157146,0,80824,11.34
2021-11-05,12-17,367,344055,543,314136,1,135,911,158057,544,81368,11.16
2021-11-06,12-17,232,344287,285,314421,0,135,0,158057,0,81368,11.37
2021-11-07,12-17,142,344429,211,314632,0,135,0,158057,0,81368,11.62
2021-11-08,12-17,276,344705,313,314945,0,135,0,158057,0,81368,11.54
2021-11-09,12-17,332,345037,306,315251,1,136,639,158696,307,81675,11.89
2021-11-10,12-17,334,345371,317,315568,0,136,0,158696,0,81675,12.33
2021-11-11,12-17,391,345762,322,315890,0,136,0,158696,0,81675,12.43
2021-11-12,12-17,451,346213,431,316321,2,138,884,159580,433,82108,12.88
2021-11-13,12-17,313,346526,263,316584,0,138,0,159580,0,82108,13.1
2021-11-14,12-17,162,346688,174,316758,0,138,0,159580,0,82108,13.48
2021-11-15,12-17,350,347038,305,317063,0,138,0,159580,0,82108,14.08
2021-11-16,12-17,333,347371,282,317345,1,139,616,160196,283,82391,13.96
2021-11-17,12-17,365,347736,301,317646,1,140,667,160863,302,82693,14.18
2021-11-18,12-17,308,348044,305,317951,0,140,0,160863,0,82693,14.59
2021-11-19,12-17,370,348414,329,318280,1,141,700,161563,330,83023,14.67
2021-11-20,12-17,275,348689,225,318505,0,141,0,161563,0,83023,15.11
2021-11-21,12-17,159,348848,139,318644,0,141,0,161563,0,83023,15.38
2021-11-22,12-17,274,349122,263,318907,0,141,0,161563,0,83023,15.47
2021-11-23,12-17,370,349492,270,319177,0,141,0,161563,0,83023,15.74
2021-11-24,12-17,402,349894,299,319476,0,141,0,161563,0,83023,15.82
2021-11-25,12-17,11,349905,8,319484,0,141,0,161563,0,83023,15.62
2021-11-26,12-17,235,350140,290,319774,0,141,0,161563,0,83023,14.85
2021-11-27,12-17,170,350310,185,319959,0,141,0,161563,0,83023,14.46
2021-11-28,12-17,95,350405,131,320090,0,141,0,161563,0,83023,14.29
2021-11-29,12-17,198,350603,258,320348,0,141,0,161563,0,83023,15.48
2021-11-30,12-17,267,350870,301,320649,1,142,569,162132,302,83325,16.04
2021-12-01,12-17,321,351191,285,320934,0,142,0,162132,0,83325,17.73
2021-12-02,12-17,296,351487,353,321287,1,143,650,162782,354,83679,19.39
2021-12-03,12-17,289,351776,431,321718,1,144,721,163503,432,84111,22.16
2021-09-27,18-49,2334,1765046,1591,1584343,167,147355,4092,2973543,1758,1524524,20.15
2021-09-28,18-49,2399,1767445,2710,1587053,135,147490,5244,2978787,2845,1527369,20.1
2021-09-29,18-49,2529,1769974,2756,1589809,177,147667,5462,2984249,2933,1530302,20.27
2021-09-30,18-49,2602,1772576,2735,1592544,164,147831,5501,2989750,2899,1533201,20.67
2021-10-01,18-49,2929,1775505,2986,1595530,207,148038,6122,2995872,3193,1536394,20.01
2021-10-02,18-49,1608,1777113,1631,1597161,70,148108,3309,2999181,1701,1538095,19.96
2021-10-03,18-49,1207,1778320,1425,1598586,68,148176,2700,3001881,1493,1539588,20.23
2021-10-04,18-49,2189,1780509,2217,1600803,161,148337,4567,3006448,2378,1541966,19.47
2021-10-05,18-49,2172,1782681,2324,1603127,143,148480,4639,3011087,2467,1544433,19.36
2021-10-06,18-49,2291,1784972,2209,1605336,161,148641,4661,3015748,2370,1546803,19.17
2021-10-07,18-49,2345,1787317,2189,1607525,150,148791,4684,3020432,2339,1549142,18.33
2021-10-08,18-49,2765,1790082,2585,1610110,169,148960,5519,3025951,2754,1551896,18.26
2021-10-09,18-49,1500,1791582,1649,1611759,89,149049,3238,3029189,1738,1553634,18.83
2021-10-10,18-49,1177,1792759,1144,1612903,38,149087,2359,3031548,1182,1554816,18.2
2021-10-11,18-49,2377,1795136,1991,1614894,166,149253,4534,3036082,2157,1556973,17.63
2021-10-12,18-49,2045,1797181,2167,1617061,188,149441,4400,3040482,2355,1559328,17.72
2021-10-13,18-49,2308,1799489,2122,1619183,242,149683,4672,3045154,2364,1561692,17.07
2021-10-14,18-49,2216,1801705,2086,1621269,173,149856,4475,3049629,2259,1563951,16.81
2021-10-15,18-49,2475,1804180,2408,1623677,212,150068,5095,3054724,2620,1566571,16.05
2021-10-16,18-49,1364,1805544,1342,1625019,106,150174,2812,3057536,1448,1568019,14.96
2021-10-17,18-49,921,1806465,910,1625929,37,150211,1868,3059404,947,1568966,14.74
2021-10-18,18-49,2510,1808975,2077,1628006,178,150389,4765,3064169,2255,1571221,15.05
2021-10-19,18-49,1931,1810906,1907,1629913,162,150551,4000,3068169,2069,1573290,14.11
2021-10-20,18-49,1884,1812790,2050,1631963,166,150717,4100,3072269,2216,1575506,13.98
2021-10-21,18-49,1872,1814662,1971,1633934,188,150905,4031,3076300,2159,1577665,13.5
2021-10-22,18-49,2250,1816912,2120,1636054,187,151092,4557,3080857,2307,1579972,13.44
2021-10-23,18-49,1314,1818226,1114,1637168,106,151198,2534,3083391,1220,1581192,13.07
2021-10-24,18-49,947,1819173,798,1637966,43,151241,1788,3085179,841,1582033,12.6
2021-10-25,18-49,2147,1821320,1852,1639818,209,151450,4208,3089387,2061,1584094,12.72
2021-10-26,18-49,2106,1823426,1766,1641584,213,151663,4085,3093472,1979,1586073,12.76
2021-10-27,18-49,2122,1825548,1916,1643500,262,151925,4300,3097772,2178,1588251,12.43
2021-10-28,18-49,2026,1827574,1840,1645340,219,152144,4085,3101857,2059,1590310,12.54
2021-10-29,18-49,2313,1829887,2151,1647491,261,152405,4725,3106582,2412,1592722,12.45
2021-10-30,18-49,1252,1831139,1028,1648519,96,152501,2376,3108958,1124,1593846,12.26
2021-10-31,18-49,897,1832036,819,1649338,49,152550,1765,3110723,868,1594714,12.11
2021-11-01,18-49,2320,1834356,2000,1651338,220,152770,4540,3115263,2220,1596934,11.83
2021-11-02,18-49,2063,1836419,1781,1653119,258,153028,4102,3119365,2039,1598973,11.75
2021-11-03,18-49,2184,1838603,1841,1654960,287,153315,4312,3123677,2128,1601101,11.45
2021-11-04,18-49,1990,1840593,1876,1656836,231,153546,4097,3127774,2107,1603208,11.34
2021-11-05,18-49,2483,1843076,2123,1658959,245,153791,4851,3132625,2368,1605576,11.16
2021-11-06,18-49,1327,1844403,1091,1660050,120,153911,2538,3135163,1211,1606787,11.37
2021-11-07,18-49,915,1845318,796,1660846,79,153990,1790,3136953,875,1607662,11.62
2021-11-08,18-49,1782,1847100,1912,1662758,249,154239,3943,3140896,2161,1609823,11.54
2021-11-09,18-49,2055,1849155,1551,1664309,168,154407,3774,3144670,1719,1611542,11.89
2021-11-10,18-49,2077,1851232,1483,1665792,225,154632,3785,3148455,1708,1613250,12.33
2021-11-11,18-49,2091,1853323,1393,1667185,182,154814,3666,3152121,1575,1614825,12.43
2021-11-12,18-49,2363,1855686,1794,1668979,205,155019,4362,3156483,1999,1616824,12.88
2021-12-04,12-17,266,352042,305,322023,2,146,573,164076,307,84418,22.54
2021-12-05,12-17,143,352185,156,322179,0,146,0,164076,0,84418,23.05
2021-12-06,12-17,248,352433,282,322461,0,146,0,164076,0,84418,22.92
2021-12-07,12-17,293,352726,312,322773,0,146,0,164076,0,84418,23.08
2021-12-08,12-17,332,353058,317,323090,0,146,0,164076,0,84418,22.35
2021-12-09,12-17,304,353362,299,323389,0,146,0,164076,0,84418,22.46
2021-12-10,12-17,302,353664,349,323738,0,146,0,164076,0,84418,20.98
2021-12-11,12-17,250,353914,290,324028,0,146,0,164076,0,84418,21.84
2021-12-12,12-17,150,354064,134,324162,0,146,0,164076,0,84418,22.95
2021-12-13,12-17,285,354349,234,324396,0,146,0,164076,0,84418,24.19
2021-12-14,12-17,309,354658,339,324735,0,146,0,164076,0,84418,26.52
2021-12-15,12-17,360,355018,342,325077,0,146,0,164076,0,84418,30.36
2021-12-16,12-17,447,355465,170,325247,0,146,0,164076,0,84418,34.58
2021-12-17,12-17,420,355885,277,325524,1,147,698,164774,278,84696,39.57
2021-12-18,12-17,362,356247,208,325732,0,147,0,164774,0,84696,42.2
2021-12-19,12-17,189,356436,109,325841,0,147,0,164774,0,84696,41.57
2021-12-20,12-17,444,356880,237,326078,0,147,0,164774,0,84696,52.73
2021-12-21,12-17,534,357414,266,326344,2,149,802,165576,268,84964,58.46
2021-12-22,12-17,577,357991,328,326672,0,149,0,165576,0,84964,68.8
2021-12-23,12-17,530,358521,337,327009,0,149,0,165576,0,84964,85.57
2021-12-24,12-17,91,358612,63,327072,0,149,0,165576,0,84964,101.11
2021-12-25,12-17,2,358614,3,327075,0,149,0,165576,0,84964,109.91
2021-12-26,12-17,161,358775,133,327208,0,149,0,165576,0,84964,120.78
2021-12-27,12-17,493,359268,300,327508,0,149,0,165576,0,84964,122.77
2021-12-28,12-17,603,359871,367,327875,0,149,0,165576,0,84964,139.99
2021-12-29,12-17,653,360524,368,328243,0,149,0,165576,0,84964,158.73
2021-12-30,12-17,561,361085,270,328513,0,149,0,165576,0,84964,164.58
2021-12-31,12-17,173,361258,133,328646,0,149,0,165576,0,84964,176.35
2022-01-01,12-17,48,361306,31,328677,0,149,0,165576,0,84964,188.37
2022-01-02,12-17,151,361457,133,328810,0,149,0,165576,0,84964,209.96
2022-01-03,12-17,209,361666,138,328948,0,149,0,165576,0,84964,228.78
2022-01-04,12-17,425,362091,265,329213,0,149,0,165576,0,84964,227.14
2022-01-05,12-17,513,362604,296,329509,0,149,0,165576,0,84964,223.05
2022-01-06,12-17,559,363163,420,329929,0,149,0,165576,0,84964,222.3
2022-01-07,12-17,499,363662,336,330265,0,149,0,165576,0,84964,219.6
2022-01-08,12-17,562,364224,380,330645,0,149,0,165576,0,84964,235.17
2022-01-09,12-17,272,364496,164,330809,1,150,437,166013,165,85129,223.91
2022-01-10,12-17,543,365039,411,331220,0,150,0,166013,0,85129,212.25
2022-01-11,12-17,559,365598,438,331658,0,150,0,166013,0,85129,213.36
2022-01-12,12-17,671,366269,481,332139,1,151,1153,167166,482,85611,207.48
2022-01-13,12-17,590,366859,434,332573,1,152,1025,168191,435,86046,202.04
2022-01-14,12-17,721,367580,332,332905,0,152,0,168191,0,86046,193.99
2022-01-15,12-17,492,368072,244,333149,0,152,0,168191,0,86046,171.17
2022-01-16,12-17,215,368287,179,333328,0,152,0,168191,0,86046,163.22
2022-01-17,12-17,447,368734,312,333640,0,152,0,168191,0,86046,146.96
2022-01-18,12-17,476,369210,442,334082,0,152,0,168191,0,86046,129.63
2022-01-19,12-17,464,369674,500,334582,1,153,965,169156,501,86547,124.92
2022-01-20,12-17,420,370094,425,335007,0,153,0,169156,0,86547,111.98
2022-01-21,12-17,523,370617,321,335328,0,153,0,169156,0,86547,99.48
2022-01-22,12-17,425,371042,219,335547,0,153,0,169156,0,86547,89.02
2021-08-11,50-64,1096,912314,725,847824,131,90120,1952,1525063,856,813807,13.67
2021-08-12,50-64,1096,913410,847,848671,125,90245,2068,1527131,972,814779,13.81
2021-08-13,50-64,1162,914572,994,849665,118,90363,2274,1529405,1112,815891,14.1
2021-08-14,50-64,779,915351,608,850273,76,90439,1463,1530868,684,816575,14.14
2021-08-15,50-64,472,915823,471,850744,37,90476,980,1531848,508,817083,14.56
2021-08-16,50-64,872,916695,844,851588,89,90565,1805,1533653,933,818016,15.09
2021-08-17,50-64,1028,917723,977,852565,103,90668,2108,1535761,1080,819096,15.39
2021-08-18,50-64,967,918690,962,853527,119,90787,2048,1537809,1081,820177,15.42
2021-08-19,50-64,1007,919697,975,854502,106,90893,2088,1539897,1081,821258,16.02
2021-08-20,50-64,1169,920866,1196,855698,102,90995,2467,1542364,1298,822556,16.29
2021-08-21,50-64,615,921481,689,856387,75,91070,1379,1543743,764,823320,16.58
2021-08-22,50-64,422,921903,469,856856,29,91099,920,1544663,498,823818,16.95
2021-08-23,50-64,956,922859,1070,857926,75,91174,2101,1546764,1145,824963,16.94
2021-08-24,50-64,998,923857,1071,858997,113,91287,2182,1548946,1184,826147,17.37
2021-08-25,50-64,1038,924895,1101,860098,118,91405,2257,1551203,1219,827366,17.8
2021-08-26,50-64,1038,925933,1220,861318,125,91530,2383,1553586,1345,828711,18.19
2021-08-27,50-64,1025,926958,1290,862608,93,91623,2408,1555994,1383,830094,18.75
2021-08-28,50-64,706,927664,778,863386,74,91697,1558,1557552,852,830946,18.94
2021-08-29,50-64,456,928120,518,863904,22,91719,996,1558548,540,831486,18.98
2021-08-30,50-64,908,929028,1064,864968,79,91798,2051,1560599,1143,832629,19.52
2021-08-31,50-64,899,929927,1050,866018,98,91896,2047,1562646,1148,833777,19.96
2021-09-01,50-64,936,930863,993,867011,120,92016,2049,1564695,1113,834890,20.02
2021-09-02,50-64,867,931730,985,867996,97,92113,1949,1566644,1082,835972,20.06
2021-09-03,50-64,935,932665,1197,869193,73,92186,2205,1568849,1270,837242,19.65
2021-09-04,50-64,477,933142,634,869827,43,92229,1154,1570003,677,837919,19.03
2021-09-05,50-64,367,933509,405,870232,28,92257,800,1570803,433,838352,19.23
2021-09-06,50-64,161,933670,193,870425,18,92275,372,1571175,211,838563,18.56
2021-09-07,50-64,739,934409,1175,871600,82,92357,1996,1573171,1257,839820,16.97
2021-09-08,50-64,716,935125,940,872540,96,92453,1752,1574923,1036,840856,16.11
2021-09-09,50-64,829,935954,962,873502,83,92536,1874,1576797,1045,841901,16.5
2021-09-10,50-64,977,936931,1126,874628,98,92634,2201,1578998,1224,843125,16.93
2021-09-11,50-64,565,937496,599,875227,76,92710,1240,1580238,675,843800,17.74
2021-09-12,50-64,410,937906,416,875643,20,92730,846,1581084,436,844236,17.92
2021-09-13,50-64,824,938730,871,876514,73,92803,1768,1582852,944,845180,18.63
2021-09-14,50-64,735,939465,901,877415,91,92894,1727,1584579,992,846172,19.78
2021-09-15,50-64,720,940185,911,878326,95,92989,1726,1586305,1006,847178,20.78
2021-09-16,50-64,690,940875,925,879251,82,93071,1697,1588002,1007,848185,20.72
2021-09-17,50-64,763,941638,1033,880284,89,93160,1885,1589887,1122,849307,20.48
2021-09-18,50-64,504,942142,557,880841,48,93208,1109,1590996,605,849912,20.21
2021-09-19,50-64,316,942458,395,881236,23,93231,734,1591730,418,850330,20.3
2021-09-20,50-64,642,943100,810,882046,65,93296,1517,1593247,875,851205,20.01
2021-09-21,50-64,587,943687,865,882911,77,93373,1529,1594776,942,852147,19.91
2021-09-22,50-64,665,944352,820,883731,70,93443,1555,1596331,890,853037,20.09
2021-09-23,50-64,650,945002,694,884425,70,93513,1414,1597745,764,853801,19.7
2021-09-24,50-64,718,945720,892,885317,75,93588,1685,1599430,967,854768,20.39
2021-09-25,50-64,533,946253,479,885796,19,93607,1031,1600461,498,855266,20.57
2021-09-26,50-64,312,946565,320,886116,15,93622,647,1601108,335,855601,20.15
2021-11-13,18-49,1310,1856996,979,1669958,104,155123,2393,3158876,1083,1617907,13.1
2021-11-14,18-49,866,1857862,647,1670605,45,155168,1558,3160434,692,1618599,13.48
2021-11-15,18-49,1801,1859663,1519,1672124,132,155300,3452,3163886,1651,1620250,14.08
2021-11-16,18-49,1989,1861652,1527,1673651,164,155464,3680,3167566,1691,1621941,13.96
2021-11-17,18-49,2077,1863729,1629,1675280,204,155668,3910,3171476,1833,1623774,14.18
2021-11-18,18-49,1963,1865692,1480,1676760,195,155863,3638,3175114,1675,1625449,14.59
2021-11-19,18-49,2478,1868170,1677,1678437,224,156087,4379,3179493,1901,1627350,14.67
2021-11-20,18-49,1563,1869733,893,1679330,109,156196,2565,3182058,1002,1628352,15.11
2021-11-21,18-49,1237,1870970,662,1679992,57,156253,1956,3184014,719,1629071,15.38
2021-11-22,18-49,2520,1873490,1571,1681563,192,156445,4283,3188297,1763,1630834,15.47
2021-11-23,18-49,2655,1876145,1469,1683032,196,156641,4320,3192617,1665,1632499,15.74
2021-11-24,18-49,2536,1878681,1301,1684333,127,156768,3964,3196581,1428,1633927,15.82
2021-11-25,18-49,84,1878765,52,1684385,4,156772,140,3196721,56,1633983,15.62
2021-11-26,18-49,2029,1880794,1234,1685619,93,156865,3356,3200077,1327,1635310,14.85
2021-11-27,18-49,1386,1882180,674,1686293,95,156960,2155,3202232,769,1636079,14.46
2021-11-28,18-49,1049,1883229,528,1686821,44,157004,1621,3203853,572,1636651,14.29
2021-11-29,18-49,1911,1885140,1317,1688138,126,157130,3354,3207207,1443,1638094,15.48
2021-11-30,18-49,2143,1887283,1310,1689448,161,157291,3614,3210821,1471,1639565,16.04
2021-12-01,18-49,2803,1890086,1379,1690827,189,157480,4371,3215192,1568,1641133,17.73
2021-12-02,18-49,2766,1892852,1290,1692117,168,157648,4224,3219416,1458,1642591,19.39
2021-12-03,18-49,3244,1896096,1528,1693645,163,157811,4935,3224351,1691,1644282,22.16
2021-12-04,18-49,1721,1897817,732,1694377,94,157905,2547,3226898,826,1645108,22.54
2021-12-05,18-49,1290,1899107,526,1694903,38,157943,1854,3228752,564,1645672,23.05
2021-12-06,18-49,2624,1901731,1150,1696053,198,158141,3972,3232724,1348,1647020,22.92
2021-12-07,18-49,2651,1904382,1156,1697209,159,158300,3966,3236690,1315,1648335,23.08
2021-12-08,18-49,2549,1906931,1239,1698448,197,158497,3985,3240675,1436,1649771,22.35
2021-12-09,18-49,2460,1909391,1100,1699548,148,158645,3708,3244383,1248,1651019,22.46
2021-12-10,18-49,2700,1912091,1136,1700684,175,158820,4011,3248394,1311,1652330,20.98
2021-12-11,18-49,1456,1913547,636,1701320,58,158878,2150,3250544,694,1653024,21.84
2021-12-12,18-49,1122,1914669,468,1701788,50,158928,1640,3252184,518,1653542,22.95
2021-12-13,18-49,2374,1917043,997,1702785,156,159084,3527,3255711,1153,1654695,24.19
2021-12-14,18-49,2554,1919597,1102,1703887,154,159238,3810,3259521,1256,1655951,26.52
2021-12-15,18-49,2552,1922149,1045,1704932,160,159398,3757,3263278,1205,1657156,30.36
2021-12-16,18-49,2836,1924985,767,1705699,162,159560,3765,3267043,929,1658085,34.58
2021-12-17,18-49,2942,1927927,1056,1706755,121,159681,4119,3271162,1177,1659262,39.57
2021-12-18,18-49,1892,1929819,654,1707409,47,159728,2593,3273755,701,1659963,42.2
2021-12-19,18-49,1347,1931166,466,1707875,22,159750,1835,3275590,488,1660451,41.57
2021-12-20,18-49,3602,1934768,968,1708843,111,159861,4681,3280271,1079,1661530,52.73
2021-12-21,18-49,3730,1938498,1163,1710006,121,159982,5014,3285285,1284,1662814,58.46
2021-12-22,18-49,3852,1942350,1312,1711318,103,160085,5267,3290552,1415,1664229,68.8
2021-12-23,18-49,3465,1945815,966,1712284,108,160193,4539,3295091,1074,1665303,85.57
2021-12-24,18-49,779,1946594,387,1712671,23,160216,1189,3296280,410,1665713,101.11
2021-12-25,18-49,22,1946616,16,1712687,0,160216,0,3296280,0,1665713,109.91
2021-12-26,18-49,1116,1947732,574,1713261,31,160247,1721,3298001,605,1666318,120.78
2021-12-27,18-49,3099,1950831,1126,1714387,95,160342,4320,3302321,1221,1667539,122.77
2021-12-28,18-49,3361,1954192,1208,1715595,129,160471,4698,3307019,1337,1668876,139.99
2021-12-29,18-49,3387,1957579,1203,1716798,107,160578,4697,3311716,1310,1670186,158.73
2022-01-23,12-17,240,371282,175,335722,0,153,0,169156,0,86547,79.56
2022-01-24,12-17,374,371656,299,336021,1,154,674,169830,300,86847,77.54
2022-01-25,12-17,317,371973,335,336356,0,154,0,169830,0,86847,74.58
2022-01-26,12-17,337,372310,438,336794,0,154,0,169830,0,86847,60.89
2022-01-27,12-17,287,372597,361,337155,0,154,0,169830,0,86847,56.54
2022-01-28,12-17,334,372931,387,337542,0,154,0,169830,0,86847,50.54
2022-01-29,12-17,272,373203,294,337836,0,154,0,169830,0,86847,46.33
2022-01-30,12-17,162,373365,199,338035,0,154,0,169830,0,86847,42.4
2022-01-31,12-17,302,373667,382,338417,0,154,0,169830,0,86847,40.06
2022-02-01,12-17,243,373910,388,338805,0,154,0,169830,0,86847,36.21
2022-02-02,12-17,247,374157,396,339201,0,154,0,169830,0,86847,33.22
2022-02-03,12-17,234,374391,380,339581,0,154,0,169830,0,86847,29.72
2022-02-04,12-17,250,374641,551,340132,0,154,0,169830,0,86847,27.75
2022-02-05,12-17,255,374896,369,340501,0,154,0,169830,0,86847,25.76
2022-02-06,12-17,115,375011,155,340656,0,154,0,169830,0,86847,24.98
2022-02-07,12-17,176,375187,286,340942,0,154,0,169830,0,86847,23.12
2022-02-08,12-17,199,375386,336,341278,0,154,0,169830,0,86847,21.52
2022-02-09,12-17,204,375590,335,341613,0,154,0,169830,0,86847,18.98
2022-02-10,12-17,175,375765,310,341923,0,154,0,169830,0,86847,17.2
2022-02-11,12-17,244,376009,378,342301,0,154,0,169830,0,86847,15.43
2022-02-12,12-17,191,376200,285,342586,0,154,0,169830,0,86847,14.37
2022-02-13,12-17,88,376288,138,342724,0,154,0,169830,0,86847,13.5
2022-02-14,12-17,148,376436,264,342988,0,154,0,169830,0,86847,12.66
2022-02-15,12-17,156,376592,233,343221,0,154,0,169830,0,86847,11.92
2022-02-16,12-17,141,376733,276,343497,0,154,0,169830,0,86847,11.1
2022-02-17,12-17,152,376885,262,343759,0,154,0,169830,0,86847,10.9
2022-02-18,12-17,222,377107,298,344057,0,154,0,169830,0,86847,10.72
2022-02-19,12-17,163,377270,209,344266,0,154,0,169830,0,86847,11.6
2022-02-20,12-17,99,377369,125,344391,0,154,0,169830,0,86847,11.47
2022-02-21,12-17,154,377523,223,344614,0,154,0,169830,0,86847,11.32
2022-02-22,12-17,126,377649,200,344814,0,154,0,169830,0,86847,10.99
2022-02-23,12-17,155,377804,208,345022,0,154,0,169830,0,86847,10.78
2022-02-24,12-17,139,377943,168,345190,0,154,0,169830,0,86847,10.35
2022-02-25,12-17,159,378102,233,345423,0,154,0,169830,0,86847,10.54
2022-02-26,12-17,153,378255,172,345595,0,154,0,169830,0,86847,8.87
2022-02-27,12-17,69,378324,68,345663,0,154,0,169830,0,86847,8.92
2022-02-28,12-17,108,378432,149,345812,1,155,258,170088,150,86997,8.85
2022-03-01,12-17,127,378559,168,345980,0,155,0,170088,0,86997,9
2022-03-02,12-17,142,378701,136,346116,0,155,0,170088,0,86997,8.55
2022-03-03,12-17,105,378806,122,346238,0,155,0,170088,0,86997,7.91
2022-03-04,12-17,167,378973,197,346435,0,155,0,170088,0,86997,6.57
2022-03-05,12-17,98,379071,148,346583,0,155,0,170088,0,86997,6.26
2022-03-06,12-17,55,379126,72,346655,0,155,0,170088,0,86997,5.87
2022-03-07,12-17,111,379237,122,346777,0,155,0,170088,0,86997,5.72
2022-03-08,12-17,106,379343,109,346886,0,155,0,170088,0,86997,5.42
2022-03-09,12-17,91,379434,133,347019,0,155,0,170088,0,86997,5.21
2022-03-10,12-17,93,379527,108,347127,0,155,0,170088,0,86997,5.09
2022-03-11,12-17,97,379624,172,347299,0,155,0,170088,0,86997,5.06
2022-03-12,12-17,65,379689,68,347367,0,155,0,170088,0,86997,4.96
2022-03-13,12-17,49,379738,62,347429,0,155,0,170088,0,86997,4.77
2021-12-30,18-49,2883,1960462,1160,1717958,97,160675,4140,3315856,1257,1671443,164.58
2021-12-31,18-49,1060,1961522,458,1718416,61,160736,1579,3317435,519,1671962,176.35
2022-01-01,18-49,324,1961846,110,1718526,22,160758,456,3317891,132,1672094,188.37
2022-01-02,18-49,931,1962777,423,1718949,27,160785,1381,3319272,450,1672544,209.96
2022-01-03,18-49,1638,1964415,672,1719621,58,160843,2368,3321640,730,1673274,228.78
2022-01-04,18-49,2651,1967066,1017,1720638,109,160952,3777,3325417,1126,1674400,227.14
2022-01-05,18-49,2954,1970020,1235,1721873,129,161081,4318,3329735,1364,1675764,223.05
2022-01-06,18-49,2881,1972901,1140,1723013,121,161202,4142,3333877,1261,1677025,222.3
2022-01-07,18-49,2707,1975608,983,1723996,107,161309,3797,3337674,1090,1678115,219.6
2022-01-08,18-49,1778,1977386,700,1724696,56,161365,2534,3340208,756,1678871,235.17
2022-01-09,18-49,1205,1978591,435,1725131,35,161400,1675,3341883,470,1679341,223.91
2022-01-10,18-49,2985,1981576,1194,1726325,118,161518,4297,3346180,1312,1680653,212.25
2022-01-11,18-49,2924,1984500,1270,1727595,106,161624,4300,3350480,1376,1682029,213.36
2022-01-12,18-49,2957,1987457,1266,1728861,126,161750,4349,3354829,1392,1683421,207.48
2022-01-13,18-49,2822,1990279,1201,1730062,100,161850,4123,3358952,1301,1684722,202.04
2022-01-14,18-49,2904,1993183,1015,1731077,102,161952,4021,3362973,1117,1685839,193.99
2022-01-15,18-49,1600,1994783,417,1731494,41,161993,2058,3365031,458,1686297,171.17
2022-01-16,18-49,925,1995708,335,1731829,15,162008,1275,3366306,350,1686647,163.22
2022-01-17,18-49,1656,1997364,815,1732644,65,162073,2536,3368842,880,1687527,146.96
2022-01-18,18-49,2355,1999719,1211,1733855,67,162140,3633,3372475,1278,1688805,129.63
2022-01-19,18-49,2317,2002036,1243,1735098,60,162200,3620,3376095,1303,1690108,124.92
2022-01-20,18-49,2079,2004115,1082,1736180,68,162268,3229,3379324,1150,1691258,111.98
2022-01-21,18-49,2521,2006636,862,1737042,91,162359,3474,3382798,953,1692211,99.48
2022-01-22,18-49,1439,2008075,433,1737475,58,162417,1930,3384728,491,1692702,89.02
2022-01-23,18-49,970,2009045,459,1737934,24,162441,1453,3386181,483,1693185,79.56
2022-01-24,18-49,1964,2011009,1020,1738954,71,162512,3055,3389236,1091,1694276,77.54
2022-01-25,18-49,1666,2012675,1151,1740105,72,162584,2889,3392125,1223,1695499,74.58
2022-01-26,18-49,1714,2014389,1201,1741306,65,162649,2980,3395105,1266,1696765,60.89
2022-01-27,18-49,1714,2016103,1192,1742498,65,162714,2971,3398076,1257,1698022,56.54
2022-01-28,18-49,1831,2017934,1123,1743621,49,162763,3003,3401079,1172,1699194,50.54
2022-01-29,18-49,1069,2019003,552,1744173,28,162791,1649,3402728,580,1699774,46.33
2022-01-30,18-49,776,2019779,520,1744693,14,162805,1310,3404038,534,1700308,42.4
