Date,County,Cases,Deaths
2021-09-01,Frederick,21571,341
2021-09-01,Garrett,2267,66
2021-09-01,Harford,18014,302
2021-09-01,Howard,20713,258
2021-09-01,Kent,1465,49
2021-09-01,Montgomery,76159,1598
2021-09-01,Prince_Georges,92003,1585
2021-09-01,Queen_Annes,3263,57
2021-09-01,Somerset,2795,43
2021-09-01,St_Marys,7107,136
2021-09-01,Talbot,2361,48
2021-09-01,Washington,15932,339
2021-09-01,Wicomico,8860,185
2021-09-01,Worcester,4223,108
2021-09-02,Allegany,7764,217
2021-09-02,Anne_Arundel,47503,670
2021-09-02,Baltimore,70199,1675
2021-09-02,Baltimore_City,56222,1257
2021-09-02,Calvert,4722,89
2021-09-02,Caroline,2539,34
2021-09-02,Carroll,10227,256
2021-09-02,Cecil,7181,159
2021-09-02,Charles,12542,221
2021-09-02,Dorchester,3335,67
2021-09-02,Frederick,21621,341
2021-09-02,Garrett,2272,68
2021-09-02,Harford,18070,303
2021-09-02,Howard,20742,258
2021-09-02,Kent,1468,49
2021-09-02,Montgomery,76337,1599
2021-09-02,Prince_Georges,92175,1585
2021-09-02,Queen_Annes,3268,57
2021-09-02,Somerset,2803,44
2021-09-02,St_Marys,7142,137
2021-09-02,Talbot,2369,49
2021-09-02,Washington,15992,340
2021-09-02,Wicomico,8904,186
2021-09-02,Worcester,4251,108
2021-09-03,Allegany,7783,217
2021-09-03,Anne_Arundel,47622,671
2021-09-03,Baltimore,70340,1677
2021-09-03,Baltimore_City,56320,1257
2021-09-03,Calvert,4732,89
2021-09-03,Caroline,2552,34
2021-09-03,Carroll,10264,256
2021-09-03,Cecil,7205,160
2021-09-03,Charles,12609,221
2021-09-03,Dorchester,3369,67
2021-09-03,Frederick,21712,341
2021-09-03,Garrett,2286,68
2021-09-03,Harford,18131,304
2021-09-03,Howard,20813,258
2021-09-03,Kent,1470,49
2021-09-03,Montgomery,76486,1601
2021-09-03,Prince_Georges,92378,1587
2021-09-03,Queen_Annes,3278,57
2021-09-03,Somerset,2816,44
2021-09-03,St_Marys,7198,137
2021-09-03,Talbot,2375,49
2021-09-03,Washington,16029,340
2021-09-03,Wicomico,8986,186
2021-09-03,Worcester,4281,108
2021-09-04,Allegany,7821,217
2021-09-04,Anne_Arundel,47766,674
2021-09-04,Baltimore,70435,1679
2021-09-04,Baltimore_City,56419,1258
2021-09-04,Calvert,4742,89
2021-09-04,Caroline,2559,34
2021-09-04,Carroll,10290,257
2021-09-04,Cecil,7228,160
2021-09-04,Charles,12664,222
2021-09-04,Dorchester,3379,67
2021-09-04,Frederick,21762,341
2021-09-04,Garrett,2307,68
2021-09-04,Harford,18177,304
2021-09-04,Howard,20839,258
2021-09-04,Kent,1475,49
2021-09-04,Montgomery,76611,1602
2021-09-04,Prince_Georges,92569,1588
2021-09-04,Queen_Annes,3293,57
2021-09-04,Somerset,2820,44
2021-09-04,St_Marys,7240,137
2021-09-04,Talbot,2380,49
2021-09-04,Washington,16118,343
2021-09-04,Wicomico,9036,186
2021-09-04,Worcester,4299,108
2021-09-05,Allegany,7830,217
2021-09-05,Anne_Arundel,47853,674
2021-09-05,Baltimore,70501,1679
2021-09-05,Baltimore_City,56488,1258
2021-09-05,Calvert,4747,89
2021-09-05,Caroline,2565,34
2021-09-05,Carroll,10315,257
2021-09-05,Cecil,7235,160
2021-09-05,Charles,12695,223
2021-09-05,Dorchester,3392,67
2021-09-05,Frederick,21800,341
2021-09-05,Garrett,2314,68
2021-09-05,Harford,18210,305
2021-09-05,Howard,20856,258
2021-09-05,Kent,1476,49
2021-09-05,Montgomery,76705,1602
2021-09-05,Prince_Georges,92712,1588
2021-09-05,Queen_Annes,3307,57
2021-09-05,Somerset,2825,44
2021-09-05,St_Marys,7269,137
2021-09-05,Talbot,2386,49
2021-09-05,Washington,16167,343
2021-09-05,Wicomico,9076,186
2021-09-05,Worcester,4310,108
2021-09-06,Allegany,7886,217
2021-09-06,Anne_Arundel,47942,675
2021-09-06,Baltimore,70584,1679
2021-09-06,Baltimore_City,56575,1258
2021-09-06,Calvert,4755,89
2021-09-06,Caroline,2580,34
2021-09-06,Carroll,10334,258
2021-09-06,Cecil,7269,160
2021-09-06,Charles,12729,223
2021-09-06,Dorchester,3410,67
2021-09-06,Frederick,21844,341
2021-09-06,Garrett,2333,68
2021-09-06,Harford,18260,305
2021-09-06,Howard,20909,258
2021-09-06,Kent,1477,49
2021-09-06,Montgomery,76831,1603
2021-09-06,Prince_Georges,92852,1589
2021-09-06,Queen_Annes,3310,57
2021-09-06,Somerset,2830,44
2021-09-06,St_Marys,7323,137
2021-09-06,Talbot,2390,49
2021-09-06,Washington,16199,343
2021-09-06,Wicomico,9122,187
2021-09-06,Worcester,4317,108
2021-09-07,Allegany,7894,217
2021-09-07,Anne_Arundel,48005,676
2021-09-07,Baltimore,70674,1680
2021-09-07,Baltimore_City,56652,1258
2021-09-07,Calvert,4759,89
2021-09-07,Caroline,2583,34
2021-09-07,Carroll,10348,258
2021-09-07,Cecil,7288,160
2021-09-07,Charles,12772,223
2021-09-07,Dorchester,3417,67
2021-09-07,Frederick,21883,341
2021-09-07,Garrett,2336,68
2021-09-07,Harford,18296,305
2021-09-07,Howard,20932,258
2021-09-07,Kent,1480,49
2021-09-07,Montgomery,76933,1603
2021-09-07,Prince_Georges,92993,1591
2021-09-07,Queen_Annes,3322,58
2021-09-07,Somerset,2834,44
2021-09-07,St_Marys,7364,137
2021-09-07,Talbot,2393,49
2021-09-07,Washington,16205,343
2021-09-07,Wicomico,9161,187
2021-09-07,Worcester,4332,108
2021-09-08,Allegany,7964,217
2021-09-08,Anne_Arundel,48080,678
2021-09-08,Baltimore,70752,1684
2021-09-08,Baltimore_City,56669,1260
2021-09-08,Calvert,4762,89
2021-09-08,Caroline,2586,35
2021-09-08,Carroll,10362,260
2021-09-08,Cecil,7299,160
2021-09-08,Charles,12804,223
2021-09-08,Dorchester,3427,67
2021-09-08,Frederick,21900,341
2021-09-08,Garrett,2341,68
2021-09-08,Harford,18336,306
2021-09-08,Howard,20954,258
2021-09-08,Kent,1481,49
2021-09-08,Montgomery,77026,1605
2021-09-08,Prince_Georges,93117,1594
2021-09-08,Queen_Annes,3329,58
2021-09-08,Somerset,2839,44
2021-09-08,St_Marys,7392,137
2021-09-08,Talbot,2396,49
2021-09-08,Washington,16216,345
2021-09-08,Wicomico,9185,187
2021-09-08,Worcester,4340,109
2021-09-09,Allegany,8015,218
2021-09-09,Anne_Arundel,48159,680
2021-09-09,Baltimore,70836,1692
2021-09-09,Baltimore_City,56732,1260
2021-09-09,Calvert,4768,90
2021-09-09,Caroline,2586,36
2021-09-09,Carroll,10385,260
2021-09-09,Cecil,7310,160
2021-09-09,Charles,12824,223
2021-09-09,Dorchester,3434,68
2021-09-09,Frederick,21953,342
2021-09-09,Garrett,2349,68
2021-09-09,Harford,18375,308
2021-09-09,Howard,21048,258
2021-09-09,Kent,1483,49
2021-09-09,Montgomery,77131,1608
2021-09-09,Prince_Georges,93255,1597
2021-09-09,Queen_Annes,3334,58
2021-09-09,Somerset,2848,45
2021-09-09,St_Marys,7406,138
2021-09-09,Talbot,2401,49
2021-09-09,Washington,16281,346
2021-09-09,Wicomico,9205,188
2021-09-09,Worcester,4346,109
2021-09-10,Allegany,8062,218
2021-09-10,Anne_Arundel,48289,681
2021-09-10,Baltimore,70991,1697
2021-09-10,Baltimore_City,56864,1260
2021-09-10,Calvert,4777,90
2021-09-10,Caroline,2605,36
2021-09-10,Carroll,10419,260
2021-09-10,Cecil,7343,160
2021-09-10,Charles,12895,224
2021-09-10,Dorchester,3476,68
2021-09-10,Frederick,22030,342
2021-09-10,Garrett,2367,68
2021-09-10,Harford,18430,308
2021-09-10,Howard,21092,259
2021-09-10,Kent,1491,49
2021-09-10,Montgomery,77265,1610
2021-09-10,Prince_Georges,93513,1598
2021-09-10,Queen_Annes,3346,58
2021-09-10,Somerset,2868,45
2021-09-10,St_Marys,7476,138
2021-09-10,Talbot,2415,49
2021-09-10,Washington,16361,346
2021-09-10,Wicomico,9283,189
2021-09-10,Worcester,4359,109
2021-09-11,Allegany,8080,219
2021-09-11,Anne_Arundel,48437,683
2021-09-11,Baltimore,71133,1698
2021-09-11,Baltimore_City,56990,1261
2021-09-11,Calvert,4805,90
2021-09-11,Caroline,2628,36
2021-09-11,Carroll,10447,260
2021-09-11,Cecil,7367,160
2021-09-11,Charles,12951,224
2021-09-11,Dorchester,3514,68
2021-09-11,Frederick,22093,343
2021-09-11,Garrett,2373,68
2021-09-11,Harford,18488,308
2021-09-11,Howard,21123,259
2021-09-11,Kent,1499,49
2021-09-11,Montgomery,77406,1610
2021-09-11,Prince_Georges,93693,1599
2021-09-11,Queen_Annes,3360,58
2021-09-11,Somerset,2882,45
2021-09-11,St_Marys,7528,138
2021-09-11,Talbot,2426,49
2021-09-11,Washington,16441,346
2021-09-11,Wicomico,9341,191
2021-09-11,Worcester,4388,109
2021-09-12,Allegany,8108,219
2021-09-12,Anne_Arundel,48548,689
2021-09-12,Baltimore,71241,1698
2021-09-12,Baltimore_City,57113,1261
2021-09-12,Calvert,4814,90
2021-09-12,Caroline,2647,36
2021-09-12,Carroll,10477,260
2021-09-12,Cecil,7387,160
2021-09-12,Charles,12997,224
2021-09-12,Dorchester,3533,68
2021-09-12,Frederick,22149,343
2021-09-12,Garrett,2388,68
2021-09-12,Harford,18540,308
2021-09-12,Howard,21164,259
2021-09-12,Kent,1501,49
2021-09-12,Montgomery,77522,1611
2021-09-12,Prince_Georges,93865,1599
2021-09-12,Queen_Annes,3367,58
2021-09-12,Somerset,2897,45
2021-09-12,St_Marys,7550,138
2021-09-12,Talbot,2439,49
2021-09-12,Washington,16514,346
2021-09-12,Wicomico,9376,191
2021-09-12,Worcester,4406,110
2021-09-13,Allegany,8127,219
2021-09-13,Anne_Arundel,48651,689
2021-09-13,Baltimore,71366,1698
2021-09-13,Baltimore_City,57211,1262
2021-09-13,Calvert,4832,90
2021-09-13,Caroline,2650,37
2021-09-13,Carroll,10492,261
2021-09-13,Cecil,7414,160
2021-09-13,Charles,13042,224
2021-09-13,Dorchester,3536,68
2021-09-13,Frederick,22191,343
2021-09-13,Garrett,2400,68
2021-09-13,Harford,18587,308
2021-09-13,Howard,21198,259
2021-09-13,Kent,1501,49
2021-09-13,Montgomery,77696,1612
2021-09-13,Prince_Georges,94015,1599
2021-09-13,Queen_Annes,3373,58
2021-09-13,Somerset,2913,45
2021-09-13,St_Marys,7629,138
2021-09-13,Talbot,2442,49
2021-09-13,Washington,16548,346
2021-09-13,Wicomico,9414,191
2021-09-13,Worcester,4418,110
2021-09-14,Allegany,8233,219
2021-09-14,Anne_Arundel,48733,690
2021-09-14,Baltimore,71444,1701
2021-09-14,Baltimore_City,57295,1265
2021-09-14,Calvert,4853,90
2021-09-14,Caroline,2661,37
2021-09-14,Carroll,10510,264
2021-09-14,Cecil,7436,160
2021-09-14,Charles,13082,225
2021-09-14,Dorchester,3546,68
2021-09-14,Frederick,22247,345
2021-09-14,Garrett,2412,68
2021-09-14,Harford,18621,310
2021-09-14,Howard,21236,260
2021-09-14,Kent,1509,49
2021-09-14,Montgomery,77870,1612
2021-09-14,Prince_Georges,94179,1604
2021-09-14,Queen_Annes,3380,58
2021-09-14,Somerset,2931,45
2021-09-14,St_Marys,7657,138
2021-09-14,Talbot,2445,49
2021-09-14,Washington,16570,347
2021-09-14,Wicomico,9456,191
2021-09-14,Worcester,4434,110
2021-09-15,Allegany,8284,220
2021-09-15,Anne_Arundel,48844,690
2021-09-15,Baltimore,71597,1701
2021-09-15,Baltimore_City,57329,1267
2021-09-15,Calvert,4865,90
2021-09-15,Caroline,2670,38
2021-09-15,Carroll,10529,264
